File;Method Name;Mutant Density
ansible/modules/apt_repository;SourcesList._apt_cfg_file;2
ansible/modules/apt_repository;SourcesList._apt_cfg_dir;2
ansible/modules/apt_repository;__init__;3
ansible/modules/apt_repository;add_source;2
ansible/modules/apt_repository;remove_source;2
ansible/modules/apt_repository;SourcesList.add_source;1
ansible/modules/apt_repository;SourcesList.modify;1
ansible/modules/copy;__init__;2
ansible/modules/cron;CronTab.read;18
ansible/modules/cron;CronTab.do_comment;1
ansible/modules/cron;CronTab.add_job;1
ansible/modules/cron;CronTab.do_add_job;1
ansible/modules/cron;CronTab.add_env;12
ansible/modules/cron;CronTab.find_job;19
ansible/modules/cron;CronTab.find_env;2
ansible/modules/cron;CronTab.get_cron_job;8
ansible/modules/cron;CronTab.get_jobnames;3
ansible/modules/cron;CronTab._update_env;2
ansible/modules/cron;CronTab.render;2
ansible/modules/cron;CronTab._read_user_execute;14
ansible/modules/cron;CronTab._write_execute;8
ansible/modules/cron;CronTab.write;9
ansible/modules/cron;CronTab.__init__;3
ansible/modules/cron;CronTab.is_empty;3
ansible/modules/cron;CronTab.get_envnames;1
ansible/modules/cron;CronTab._update_job;5
ansible/modules/cron;CronTab.remove_job_file;3
ansible/modules/dnf;DnfModule._packagename_dict;22
ansible/modules/dnf;DnfModule.ensure;112
ansible/modules/dnf;DnfModule.run;21
ansible/modules/dnf;DnfModule._parse_spec_group_file;14
ansible/modules/dnf;DnfModule._ensure_dnf;6
ansible/modules/dnf;DnfModule._configure_base;16
ansible/modules/dnf;DnfModule._is_newer_version_installed;4
ansible/modules/dnf;DnfModule._sanitize_dnf_error_msg_install;4
ansible/modules/dnf;DnfModule._sanitize_dnf_error_msg_remove;4
ansible/modules/dnf;DnfModule._package_dict;2
ansible/modules/dnf;DnfModule._split_package_arch;3
ansible/modules/dnf;DnfModule._compare_evr;2
ansible/modules/dnf;DnfModule._specify_repositories;2
ansible/modules/dnf;DnfModule._base;15
ansible/modules/dnf;DnfModule.list_items;6
ansible/modules/dnf;DnfModule._is_installed;2
ansible/modules/dnf;DnfModule._mark_package_install;14
ansible/modules/dnf;DnfModule._whatprovides;1
ansible/modules/dnf;DnfModule._update_only;4
ansible/modules/dnf;DnfModule._install_remote_rpms;12
ansible/modules/dnf;DnfModule._is_module_installed;5
ansible/modules/dnf;DnfModule.__init__;2
ansible/modules/dnf;__init__;3
ansible/modules/dnf;is_lockfile_pid_valid;2
ansible/modules/dnf;run;2
ansible/modules/file;__init__;2
ansible/modules/file;__repr__;2
ansible/modules/group;Group.group_exists;13
ansible/modules/group;DarwinGroup.get_lowest_available_system_gid;19
ansible/modules/group;AIX.group_add;7
ansible/modules/group;AIX.group_mod;9
ansible/modules/group;BusyBoxGroup.group_mod;9
ansible/modules/group;DarwinGroup.group_add;9
ansible/modules/group;DarwinGroup.group_del;2
ansible/modules/group;DarwinGroup.group_mod;7
ansible/modules/group;Group.group_info;4
ansible/modules/group;Group.group_del;1
ansible/modules/group;Group._local_check_gid_exists;5
ansible/modules/group;Group.group_add;8
ansible/modules/group;Group.group_mod;10
ansible/modules/group;Linux.group_del;2
ansible/modules/group;SunOS.group_add;4
ansible/modules/group;FreeBsdGroup.group_add;2
ansible/modules/group;FreeBsdGroup.group_mod;7
ansible/modules/group;OpenBsdGroup.group_add;2
ansible/modules/group;OpenBsdGroup.group_mod;7
ansible/modules/group;NetBsdGroup.group_add;2
ansible/modules/group;NetBsdGroup.group_mod;7
ansible/modules/group;BusyBoxGroup.group_add;2
ansible/modules/group;group_del;14
ansible/modules/group;group_add;14
ansible/modules/group;group_mod;12
ansible/modules/hostname;UnimplementedStrategy.unimplemented_error;3
ansible/modules/hostname;CommandStrategy.get_current_hostname;3
ansible/modules/hostname;CommandStrategy.set_current_hostname;3
ansible/modules/hostname;FileStrategy.get_permanent_hostname;5
ansible/modules/hostname;FileStrategy.set_permanent_hostname;4
ansible/modules/hostname;RedHatStrategy.get_permanent_hostname;5
ansible/modules/hostname;RedHatStrategy.set_permanent_hostname;9
ansible/modules/hostname;AlpineStrategy.set_current_hostname;3
ansible/modules/hostname;SystemdStrategy.get_current_hostname;3
ansible/modules/hostname;SystemdStrategy.set_current_hostname;6
ansible/modules/hostname;SystemdStrategy.get_permanent_hostname;3
ansible/modules/hostname;SystemdStrategy.set_permanent_hostname;6
ansible/modules/hostname;OpenRCStrategy.get_permanent_hostname;7
ansible/modules/hostname;OpenRCStrategy.set_permanent_hostname;7
ansible/modules/hostname;SolarisStrategy.set_current_hostname;3
ansible/modules/hostname;SolarisStrategy.get_permanent_hostname;4
ansible/modules/hostname;SolarisStrategy.set_permanent_hostname;3
ansible/modules/hostname;FreeBSDStrategy.get_current_hostname;3
ansible/modules/hostname;FreeBSDStrategy.set_current_hostname;3
ansible/modules/hostname;FreeBSDStrategy.get_permanent_hostname;7
ansible/modules/hostname;FreeBSDStrategy.set_permanent_hostname;9
ansible/modules/hostname;DarwinStrategy._scrub_hostname;11
ansible/modules/hostname;DarwinStrategy.get_current_hostname;5
ansible/modules/hostname;DarwinStrategy.get_permanent_hostname;3
ansible/modules/hostname;Hostname.__init__;5
ansible/modules/hostname;BaseStrategy.update_current_hostname;4
ansible/modules/hostname;BaseStrategy.update_permanent_hostname;4
ansible/modules/hostname;DarwinStrategy._make_translation;7
ansible/modules/hostname;DarwinStrategy.update_permanent_hostname;5
ansible/modules/hostname;DarwinStrategy.set_permanent_hostname;4
ansible/modules/hostname;update_current_and_permanent_hostname;4
ansible/modules/hostname;update_current_hostname;4
ansible/modules/hostname;update_permanent_hostname;4
ansible/modules/hostname;get_current_hostname;10
ansible/modules/hostname;set_current_hostname;15
ansible/modules/hostname;get_permanent_hostname;18
ansible/modules/hostname;set_permanent_hostname;18
ansible/modules/hostname;__init__;15
ansible/modules/package_facts;PACMAN.list_installed;7
ansible/modules/package_facts;RPM.is_available;9
ansible/modules/package_facts;APT.is_available;10
ansible/modules/package_facts;PACMAN.get_package_details;5
ansible/modules/package_facts;PKG.list_installed;5
ansible/modules/package_facts;PORTAGE.list_installed;3
ansible/modules/package_facts;APK.list_installed;4
ansible/modules/package_facts;PKG_INFO.list_installed;4
ansible/modules/package_facts;APT.pkg_cache;1
ansible/modules/package_facts;PKG.get_package_details;15
ansible/modules/package_facts;pkg_cache;1
ansible/modules/package_facts;APK.get_package_details;2
ansible/modules/package_facts;PKG_INFO.get_package_details;2
ansible/modules/package_facts;list_installed;14
ansible/modules/package_facts;get_package_details;14
ansible/modules/package_facts;is_available;4
ansible/modules/package_facts;__init__;3
ansible/modules/pip;Package.is_satisfied_by;4
ansible/modules/pip;Package.__init__;6
ansible/modules/pip;Package.has_version_specifier;1
ansible/modules/pip;Package.__str__;1
ansible/modules/pip;has_version_specifier;1
ansible/modules/pip;canonicalize_name;1
ansible/modules/rpm_key;RpmKey.drop_key;6
ansible/modules/rpm_key;RpmKey.__init__;19
ansible/modules/rpm_key;RpmKey.fetch_key;6
ansible/modules/rpm_key;RpmKey.is_key_imported;8
ansible/modules/rpm_key;RpmKey.import_key;2
ansible/modules/rpm_key;RpmKey.normalize_keyid;4
ansible/modules/rpm_key;RpmKey.getkeyid;1
ansible/modules/rpm_key;RpmKey.getfingerprint;1
ansible/modules/rpm_key;RpmKey.execute_command;2
ansible/modules/service;Service.execute_command;47
ansible/modules/service;LinuxService.service_enable;130
ansible/modules/service;SunOSService.get_sunos_svcs_status;6
ansible/modules/service;AIX.get_aix_src_status;19
ansible/modules/service;Service.check_ps;10
ansible/modules/service;Service.service_enable_rcconf;18
ansible/modules/service;LinuxService.get_service_tools;23
ansible/modules/service;LinuxService.get_systemd_service_enabled;5
ansible/modules/service;LinuxService.get_systemd_status_dict;14
ansible/modules/service;LinuxService.get_systemd_service_status;6
ansible/modules/service;LinuxService.get_service_status;47
ansible/modules/service;LinuxService.service_control;39
ansible/modules/service;FreeBsdService.get_service_status;8
ansible/modules/service;FreeBsdService.service_enable;26
ansible/modules/service;FreeBsdService.service_control;8
ansible/modules/service;DragonFlyBsdService.service_enable;3
ansible/modules/service;OpenBsdService.get_service_tools;5
ansible/modules/service;OpenBsdService.get_service_status;8
ansible/modules/service;OpenBsdService.service_control;3
ansible/modules/service;OpenBsdService.service_enable;53
ansible/modules/service;NetBsdService.get_service_tools;4
ansible/modules/service;NetBsdService.service_enable;3
ansible/modules/service;NetBsdService.get_service_status;6
ansible/modules/service;NetBsdService.service_control;6
ansible/modules/service;SunOSService.service_enable;27
ansible/modules/service;SunOSService.service_control;27
ansible/modules/service;AIX.service_control;25
ansible/modules/service;Service.check_service_changed;13
ansible/modules/service;Service.modify_service_state;14
ansible/modules/service;FreeBsdService.get_service_tools;2
ansible/modules/service;SunOSService.get_service_tools;5
ansible/modules/service;AIX.get_service_tools;8
ansible/modules/service;SunOSService.svcadm_supports_sync;4
ansible/modules/service;SunOSService.get_service_status;2
ansible/modules/service;AIX.get_service_status;2
ansible/modules/service;get_service_tools;12
ansible/modules/service;get_service_status;12
ansible/modules/service;service_enable;12
ansible/modules/service;service_control;12
ansible/modules/service_facts;AIXScanService.gather_services;22
ansible/modules/service_facts;ServiceScanService._list_sysvinit;10
ansible/modules/service_facts;ServiceScanService._list_upstart;8
ansible/modules/service_facts;ServiceScanService._list_rh;20
ansible/modules/service_facts;ServiceScanService._list_openrc;12
ansible/modules/service_facts;SystemctlScanService._list_from_units;11
ansible/modules/service_facts;SystemctlScanService._list_from_unit_files;17
ansible/modules/service_facts;OpenBSDScanService.query_rcctl;6
ansible/modules/service_facts;ServiceScanService.gather_services;7
ansible/modules/service_facts;SystemctlScanService.systemd_enabled;4
ansible/modules/service_facts;SystemctlScanService.gather_services;2
ansible/modules/service_facts;OpenBSDScanService.gather_services;1
ansible/modules/subversion;Subversion._exec;6
ansible/modules/subversion;Subversion.checkout;1
ansible/modules/subversion;Subversion.export;1
ansible/modules/subversion;Subversion.switch;1
ansible/modules/subversion;Subversion.update;1
ansible/modules/subversion;Subversion.revert;1
ansible/modules/subversion;Subversion.get_revision;2
ansible/modules/subversion;Subversion.get_remote_revision;1
ansible/modules/subversion;Subversion.needs_update;4
ansible/modules/subversion;Subversion.has_option_password_from_stdin;2
ansible/modules/subversion;Subversion.is_svn_repo;1
ansible/modules/subversion;Subversion.has_local_mods;2
ansible/modules/unarchive;ZipArchive._permstr_to_octal;17
ansible/modules/unarchive;ZipArchive._legacy_file_list;6
ansible/modules/unarchive;ZipArchive.is_unarchived;199
ansible/modules/unarchive;ZipArchive.files_in_archive;14
ansible/modules/unarchive;ZipArchive.unarchive;4
ansible/modules/unarchive;ZipArchive.can_handle_archive;6
ansible/modules/unarchive;TgzArchive.__init__;2
ansible/modules/unarchive;TgzArchive.files_in_archive;17
ansible/modules/unarchive;TgzArchive.is_unarchived;44
ansible/modules/unarchive;TgzArchive.unarchive;11
ansible/modules/unarchive;TgzArchive.can_handle_archive;12
ansible/modules/unarchive;ZipZArchive.can_handle_archive;5
ansible/modules/unarchive;ZipArchive._crc32;6
ansible/modules/unarchive;TgzArchive._get_tar_type;4
ansible/modules/unarchive;files_in_archive;2
ansible/modules/unarchive;__init__;15
ansible/modules/unarchive;can_handle_archive;2
ansible/modules/user;User.check_password_encrypted;34
ansible/modules/user;User.create_user_useradd;67
ansible/modules/user;User.modify_user_usermod;100
ansible/modules/user;User.user_exists;13
ansible/modules/user;User.parse_shadow_file;7
ansible/modules/user;DarwinUser._get_next_uid;22
ansible/modules/user;DarwinUser._update_system_user;18
ansible/modules/user;AIX.parse_shadow_file;21
ansible/modules/user;User.__init__;11
ansible/modules/user;User.execute_command;3
ansible/modules/user;User._check_usermod_append;5
ansible/modules/user;User.get_groups_set;9
ansible/modules/user;User.get_ssh_key_path;6
ansible/modules/user;User.ssh_key_gen;38
ansible/modules/user;User.ssh_key_fingerprint;3
ansible/modules/user;User.get_ssh_public_key;3
ansible/modules/user;User.create_homedir;17
ansible/modules/user;User.chown_homedir;3
ansible/modules/user;FreeBsdUser.create_user;29
ansible/modules/user;FreeBsdUser.modify_user;75
ansible/modules/user;OpenBSDUser.create_user;18
ansible/modules/user;OpenBSDUser.modify_user;51
ansible/modules/user;NetBSDUser.create_user;20
ansible/modules/user;NetBSDUser.modify_user;48
ansible/modules/user;SunOS.get_password_defaults;14
ansible/modules/user;SunOS.create_user;48
ansible/modules/user;SunOS.modify_user_usermod;70
ansible/modules/user;SunOS._user_attr_info;5
ansible/modules/user;DarwinUser._get_user_property;13
ansible/modules/user;DarwinUser._change_user_password;7
ansible/modules/user;DarwinUser._make_group_numerical;4
ansible/modules/user;DarwinUser.__modify_group;5
ansible/modules/user;DarwinUser._modify_group;10
ansible/modules/user;DarwinUser.user_exists;3
ansible/modules/user;DarwinUser.remove_user;9
ansible/modules/user;DarwinUser.create_user;33
ansible/modules/user;DarwinUser.modify_user;25
ansible/modules/user;AIX.create_user_useradd;16
ansible/modules/user;AIX.modify_user_usermod;43
ansible/modules/user;HPUX.create_user;14
ansible/modules/user;HPUX.modify_user;40
ansible/modules/user;BusyBox.create_user;25
ansible/modules/user;SunOS.user_info;2
ansible/modules/user;DarwinUser._list_user_groups;4
ansible/modules/user;User.backup_shadow;3
ansible/modules/user;User.remove_user_userdel;5
ansible/modules/user;User.group_info;4
ansible/modules/user;User.user_group_membership;6
ansible/modules/user;User.get_pwd_info;2
ansible/modules/user;User.user_info;6
ansible/modules/user;User.set_password_expire;12
ansible/modules/user;User.user_password;6
ansible/modules/user;FreeBsdUser._handle_lock;11
ansible/modules/user;BusyBox.modify_user;22
ansible/modules/user;FreeBsdUser.remove_user;1
ansible/modules/user;OpenBSDUser.remove_user_userdel;1
ansible/modules/user;NetBSDUser.remove_user_userdel;1
ansible/modules/user;SunOS.remove_user;1
ansible/modules/user;DarwinUser.__init__;4
ansible/modules/user;AIX.remove_user;1
ansible/modules/user;HPUX.remove_user;2
ansible/modules/user;BusyBox.remove_user;1
ansible/modules/user;User.group_exists;4
ansible/modules/user;remove_user;12
ansible/modules/user;create_user;14
ansible/modules/user;modify_user;12
ansible/modules/user;remove_user_userdel;4
ansible/modules/user;modify_user_usermod;4
ansible/modules/user;user_info;2
ansible/modules/user;__init__;3
ansible/modules/user;user_exists;2
ansible/modules/user;create_user_useradd;2
ansible/modules/user;parse_shadow_file;2
ansible/modules/wait_for;LinuxTCPConnectionInfo.__init__;1
ansible/modules/wait_for;TCPConnectionInfo.get_active_connections_count;21
ansible/modules/wait_for;LinuxTCPConnectionInfo.get_active_connections_count;22
ansible/modules/wait_for;TCPConnectionInfo.__init__;2
ansible/modules/wait_for;TCPConnectionInfo._get_exclude_ips;1
ansible/modules/wait_for;LinuxTCPConnectionInfo._get_exclude_ips;1
ansible/modules/wait_for;__init__;2
ansible/modules/wait_for;_get_exclude_ips;2
ansible/modules/wait_for;get_active_connections_count;2
ansible/modules/yum;YumModule.set_env_proxy;21
ansible/modules/yum;YumModule._enablerepos_with_error_checking;12
ansible/modules/yum;YumModule.is_lockfile_pid_valid;16
ansible/modules/yum;YumModule.yum_base;13
ansible/modules/yum;YumModule.po_to_envra;2
ansible/modules/yum;YumModule.is_installed;39
ansible/modules/yum;YumModule.is_available;14
ansible/modules/yum;YumModule.is_update;16
ansible/modules/yum;YumModule.what_provides;34
ansible/modules/yum;YumModule.transaction_exists;11
ansible/modules/yum;YumModule.local_envra;4
ansible/modules/yum;YumModule.pkg_to_dict;6
ansible/modules/yum;YumModule.repolist;5
ansible/modules/yum;YumModule.list_stuff;16
ansible/modules/yum;YumModule.exec_install;30
ansible/modules/yum;YumModule.install;75
ansible/modules/yum;YumModule.remove;18
ansible/modules/yum;YumModule.run_check_update;5
ansible/modules/yum;YumModule.latest;93
ansible/modules/yum;YumModule.ensure;52
ansible/modules/yum;YumModule.run;44
ansible/modules/yum;YumModule.parse_check_update;12
ansible/modules/yum;YumModule.is_group_env_installed;10
ansible/modules/yum;yum_base;1
ansible/modules/yum;set_env_proxy;1
ansible/modules/yum;parse_check_update;1
ansible/modules/yum;has_yum;1
ansible/modules/yum;__init__;3
ansible/modules/yum;is_lockfile_pid_valid;2
ansible/modules/yum;run;2
ansible/modules/yum_repository;YumRepo.__init__;5
ansible/modules/yum_repository;YumRepo.save;7
ansible/modules/yum_repository;YumRepo.dump;5
ansible/modules/yum_repository;YumRepo.add;10
ansible/modules/yum_repository;YumRepo.remove;1
ansible/parsing/ajson;AnsibleJSONDecoder.object_hook;5
ansible/parsing/ajson;set_secrets;1
ansible/parsing/ajson;__init__;3
ansible/parsing/dataloader;DataLoader._get_dir_vars_files;14
ansible/parsing/dataloader;DataLoader.load_from_file;5
ansible/parsing/dataloader;DataLoader._get_file_contents;9
ansible/parsing/dataloader;DataLoader.path_dwim_relative_stack;18
ansible/parsing/dataloader;DataLoader.get_real_file;16
ansible/parsing/dataloader;DataLoader.cleanup_all_tmp_files;3
ansible/parsing/dataloader;DataLoader.find_vars_files;11
ansible/parsing/dataloader;DataLoader.path_dwim_relative;11
ansible/parsing/dataloader;DataLoader._decrypt_if_vault_data;2
ansible/parsing/dataloader;DataLoader.set_basedir;1
ansible/parsing/dataloader;DataLoader.path_dwim;2
ansible/parsing/dataloader;DataLoader._is_role;3
ansible/parsing/dataloader;DataLoader.cleanup_tmp_file;2
ansible/parsing/dataloader;DataLoader._create_content_tempfile;2
ansible/parsing/dataloader;DataLoader.is_file;2
ansible/parsing/mod_args;ModuleArgsParser.__init__;3
ansible/parsing/mod_args;ModuleArgsParser._normalize_parameters;15
ansible/parsing/mod_args;ModuleArgsParser._normalize_new_style_args;5
ansible/parsing/mod_args;ModuleArgsParser._normalize_old_style_args;7
ansible/parsing/mod_args;ModuleArgsParser.parse;27
ansible/parsing/mod_args;ModuleArgsParser._split_module_string;4
ansible/parsing/yaml/constructor;AnsibleConstructor.construct_mapping;11
ansible/parsing/yaml/constructor;AnsibleConstructor.construct_yaml_unsafe;4
ansible/parsing/yaml/constructor;AnsibleConstructor._node_position_info;3
ansible/parsing/yaml/constructor;AnsibleConstructor.construct_vault_encrypted_unicode;1
ansible/parsing/yaml/constructor;__init__;3
ansible/parsing/yaml/constructor;construct_yaml_map;2
ansible/parsing/yaml/constructor;construct_mapping;2
ansible/parsing/yaml/constructor;construct_yaml_str;2
ansible/parsing/yaml/constructor;construct_yaml_seq;2
ansible/parsing/yaml/constructor;AnsibleConstructor.__init__;1
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__reversed__;3
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.replace;4
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.split;2
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.rsplit;2
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.from_plaintext;3
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__add__;5
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__radd__;3
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__mul__;3
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__mod__;1
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__rmod__;1
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.data;2
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__eq__;2
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__ne__;2
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__lt__;5
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__le__;5
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__gt__;5
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__ge__;5
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__contains__;2
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.count;1
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.find;1
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.rfind;1
ansible/parsing/yaml/objects;from_plaintext;1
ansible/parsing/yaml/objects;data;2
ansible/parsing/yaml/objects;AnsibleBaseYAMLObject._set_ansible_position;1
ansible/parsing/yaml/objects;__init__;3
ansible/parsing/yaml/objects;__eq__;2
ansible/parsing/yaml/objects;__ne__;2
ansible/parsing/yaml/objects;__reversed__;2
ansible/parsing/yaml/objects;__str__;2
ansible/parsing/yaml/objects;__repr__;2
ansible/parsing/yaml/objects;__hash__;2
ansible/parsing/yaml/objects;__lt__;2
ansible/parsing/yaml/objects;__le__;2
ansible/parsing/yaml/objects;__gt__;2
ansible/parsing/yaml/objects;__ge__;2
ansible/parsing/yaml/objects;__contains__;2
ansible/parsing/yaml/objects;__len__;2
ansible/parsing/yaml/objects;__getitem__;2
ansible/parsing/yaml/objects;count;2
ansible/parsing/yaml/objects;index;2
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.is_encrypted;1
ansible/parsing/yaml/objects;AnsibleVaultEncryptedUnicode.__getslice__;2
ansible/playbook/attribute;Attribute.__init__;4
ansible/playbook/attribute;ConnectionFieldAttribute.__get__;8
ansible/playbook/attribute;Attribute.__get__;4
ansible/playbook/attribute;Attribute.__set__;1
ansible/playbook/attribute;FieldAttribute.__get__;8
ansible/playbook/attribute;__init__;3
ansible/playbook/attribute;__get__;4
ansible/playbook/attribute;Attribute.__eq__;1
ansible/playbook/attribute;Attribute.__ne__;1
ansible/playbook/attribute;Attribute.__lt__;2
ansible/playbook/attribute;Attribute.__gt__;2
ansible/playbook/attribute;Attribute.__le__;2
ansible/playbook/attribute;Attribute.__ge__;2
ansible/playbook/base;FieldAttributeBase._load_module_defaults;17
ansible/playbook/base;FieldAttributeBase._resolve_group;42
ansible/playbook/base;FieldAttributeBase.dump_me;14
ansible/playbook/base;FieldAttributeBase.load_data;7
ansible/playbook/base;FieldAttributeBase._post_validate_debugger;4
ansible/playbook/base;FieldAttributeBase._validate_attributes;3
ansible/playbook/base;FieldAttributeBase.validate;9
ansible/playbook/base;FieldAttributeBase._resolve_action;10
ansible/playbook/base;FieldAttributeBase.get_validated_value;48
ansible/playbook/base;FieldAttributeBase.post_validate;37
ansible/playbook/base;FieldAttributeBase._load_vars;9
ansible/playbook/base;FieldAttributeBase._extend_value;7
ansible/playbook/base;FieldAttributeBase.deserialize;5
ansible/playbook/base;Base.get_path;5
ansible/playbook/base;FieldAttributeBase._fattributes;4
ansible/playbook/base;FieldAttributeBase.squash;2
ansible/playbook/base;Base.get_search_path;3
ansible/playbook/base;FieldAttributeBase.play;5
ansible/playbook/base;FieldAttributeBase.copy;2
ansible/playbook/base;FieldAttributeBase.set_to_context;3
ansible/playbook/base;FieldAttributeBase.dump_attrs;3
ansible/playbook/base;FieldAttributeBase.from_attrs;5
ansible/playbook/base;Base.get_dep_chain;2
ansible/playbook/base;_fattributes;1
ansible/playbook/base;finalized;1
ansible/playbook/base;play;1
ansible/playbook/base;FieldAttributeBase.get_ds;2
ansible/playbook/block;Block.__repr__;1
ansible/playbook/block;Block._validate_always;4
ansible/playbook/block;Block.is_block;4
ansible/playbook/block;Block._get_parent_attribute;29
ansible/playbook/block;Block.load;1
ansible/playbook/block;Block.preprocess_data;3
ansible/playbook/block;Block.copy;10
ansible/playbook/block;Block.serialize;4
ansible/playbook/block;Block.deserialize;12
ansible/playbook/block;Block.all_parents_static;4
ansible/playbook/block;Block.__init__;2
ansible/playbook/block;Block.get_vars;3
ansible/playbook/block;Block.get_dep_chain;2
ansible/playbook/block;Block.set_loader;3
ansible/playbook/block;Block.get_include_params;1
ansible/playbook/block;Block.get_first_parent_include;2
ansible/playbook/block;load;1
ansible/playbook/block;is_block;1
ansible/playbook/block;Block._load_block;1
ansible/playbook/block;Block._load_rescue;1
ansible/playbook/block;Block._load_always;1
ansible/playbook/block;__init__;3
ansible/playbook/block;__repr__;2
ansible/playbook/block;__eq__;2
ansible/playbook/block;__ne__;2
ansible/playbook/block;preprocess_data;2
ansible/playbook/block;get_dep_chain;2
ansible/playbook/block;copy;2
ansible/playbook/block;serialize;2
ansible/playbook/block;deserialize;2
ansible/playbook/block;Block.has_tasks;7
ansible/playbook/block;Block.__eq__;1
ansible/playbook/block;Block.__ne__;1
ansible/playbook/collectionsearch;CollectionSearch._load_collections;4
ansible/playbook/conditional;Conditional.evaluate_conditional_with_result;12
ansible/playbook/conditional;Conditional._check_conditional;17
ansible/playbook/conditional;CleansingNodeVisitor.generic_visit;8
ansible/playbook/conditional;Conditional.__init__;3
ansible/playbook/conditional;Conditional._validate_when;2
ansible/playbook/conditional;__init__;2
ansible/playbook/handler;Handler.__repr__;1
ansible/playbook/handler;Handler.notify_host;2
ansible/playbook/handler;Handler.is_host_notified;1
ansible/playbook/handler;load;3
ansible/playbook/handler;__init__;3
ansible/playbook/handler;__repr__;2
ansible/playbook/handler;serialize;2
ansible/playbook/handler;Handler.remove_host;1
ansible/playbook/handler_task_include;load;3
ansible/playbook/included_file;IncludedFile.__repr__;1
ansible/playbook/included_file;IncludedFile.process_include_results;66
ansible/playbook/included_file;IncludedFile.add_host;2
ansible/playbook/included_file;process_include_results;1
ansible/playbook/included_file;IncludedFile.__eq__;6
ansible/playbook/loop_control;load;1
ansible/playbook/loop_control;__init__;2
ansible/playbook/play;Play.preprocess_data;7
ansible/playbook/play;Play._load_tasks;2
ansible/playbook/play;Play._load_vars_prompt;6
ansible/playbook/play;Play.compile;5
ansible/playbook/play;Play.get_tasks;5
ansible/playbook/play;Play._compile_roles;5
ansible/playbook/play;Play.compile_roles_handlers;5
ansible/playbook/play;Play._validate_hosts;10
ansible/playbook/play;Play.get_vars_files;3
ansible/playbook/play;Play.get_name;3
ansible/playbook/play;Play.load;1
ansible/playbook/play;Play._load_roles;3
ansible/playbook/play;Play.deserialize;2
ansible/playbook/play;ROLE_CACHE;1
ansible/playbook/play;load;1
ansible/playbook/play;Play._load_pre_tasks;1
ansible/playbook/play;Play._load_post_tasks;1
ansible/playbook/play;Play._load_handlers;1
ansible/playbook/play;__init__;3
ansible/playbook/play;__repr__;2
ansible/playbook/play;preprocess_data;2
ansible/playbook/play;serialize;2
ansible/playbook/play;deserialize;3
ansible/playbook/play;copy;2
ansible/playbook/play;Play.__init__;1
ansible/playbook/play_context;PlayContext.set_task_and_variable_override;67
ansible/playbook/play_context;PlayContext.update_vars;9
ansible/playbook/play_context;PlayContext.__init__;3
ansible/playbook/play_context;PlayContext.set_attributes_from_plugin;2
ansible/playbook/play_context;PlayContext.set_attributes_from_cli;1
ansible/playbook/play_context;verbosity;2
ansible/playbook/play_context;__init__;3
ansible/playbook/playbook_include;PlaybookInclude.load_data;16
ansible/playbook/playbook_include;PlaybookInclude.preprocess_data;12
ansible/playbook/playbook_include;PlaybookInclude._preprocess_import;6
ansible/playbook/playbook_include;load;1
ansible/playbook/playbook_include;load_data;2
ansible/playbook/playbook_include;preprocess_data;2
ansible/playbook/role/definition;RoleDefinition.preprocess_data;11
ansible/playbook/role/definition;RoleDefinition._load_role_path;13
ansible/playbook/role/definition;RoleDefinition._load_role_name;6
ansible/playbook/role/definition;RoleDefinition._split_role_params;2
ansible/playbook/role/definition;RoleDefinition.get_name;1
ansible/playbook/role/definition;load;1
ansible/playbook/role/definition;__init__;3
ansible/playbook/role/definition;preprocess_data;2
ansible/playbook/role/include;RoleInclude.load;8
ansible/playbook/role/include;load;3
ansible/playbook/role/include;__init__;2
ansible/playbook/role/metadata;RoleMetadata.load;3
ansible/playbook/role/metadata;RoleMetadata._load_dependencies;17
ansible/playbook/role/metadata;load;1
ansible/playbook/role/metadata;__init__;3
ansible/playbook/role/metadata;serialize;2
ansible/playbook/role/metadata;deserialize;2
ansible/playbook/role/requirement;RoleRequirement.repo_url_to_role_name;16
